i,j,order_LDC,order_Jaccard,order_LKS,order_CI_e_av_skin,order_CI_e_mul_skin,order_CI_e_av_body,order_CI_e_mul_body,order_LLBCe,order_LLBMEe1
52,126,97,180,1247,1151,1954,120,100,264,31
52,98,1116,746,1136,1338,1964,1444,1099,900,888
52,131,1547,437,2045,1129,1953,1624,1461,689,187
52,110,1862,147,1863,1385,1960,1773,1604,489,301
52,165,2471,17,2384,1146,1951,2565,2571,144,148
52,104,2305,88,2046,1712,1962,2696,1616,182,254
52,105,1863,169,1419,1169,1961,2359,2069,490,956
52,100,1360,920,1249,1058,1963,946,1191,1263,933
52,72,804,878,405,1717,1969,1228,352,2066,1178
53,62,327,2599,401,1671,1810,414,582,2322,2489
53,85,1043,906,1611,1655,1811,408,571,2016,484
53,86,457,905,390,1654,1947,1353,588,1924,483
53,74,459,2597,576,1665,1785,1812,2108,2604,2471
53,113,326,164,2529,896,1771,382,578,52,8
53,68,172,915,398,1670,1949,299,169,2116,335
53,69,144,894,397,1669,1948,113,140,2133,292
53,98,666,270,1129,1243,1805,740,2031,838,245
53,70,1044,978,1131,1668,1852,817,2122,2040,568
53,71,1937,977,1130,1667,1853,1892,1485,1928,585
53,72,1467,957,396,1231,1802,2728,579,2120,442
53,54,672,972,1135,1676,1813,816,2621,2047,543
53,57,1468,971,1134,1675,1817,820,1226,2046,578
53,58,1938,960,1133,1674,1816,819,1225,1945,577
53,59,174,895,402,1673,1950,270,240,2073,302
53,60,1045,959,1132,1672,1814,818,1500,2045,576
53,106,1935,308,2223,898,1774,1362,2627,428,424
53,73,1359,2598,577,1666,1786,413,389,2715,2472
53,108,2720,339,2383,897,1773,2425,1395,438,240
53,109,1934,285,1730,920,1772,1911,1474,328,210
53,65,173,2453,400,1201,1792,195,170,2593,2301
53,110,2391,284,1862,1384,1858,1361,1473,503,345
53,66,259,2432,399,1260,1777,284,287,2681,2486
53,75,671,2596,575,1664,1784,821,2560,2554,2109
53,76,670,2595,574,1663,1783,2165,600,2553,2480
53,77,669,2594,573,1662,1782,1282,599,2552,2479
53,78,458,2593,395,1661,1776,524,1205,2428,2464
53,79,2244,2592,572,1660,1781,1354,598,2378,2463
53,80,1466,2591,571,1659,1780,2550,1481,2351,2150
53,81,1465,2590,394,1658,1790,812,595,2522,2149
53,82,1464,2349,393,1657,1804,811,594,2471,2274
53,83,668,2348,392,1656,1803,2614,593,2470,2273
53,84,667,2347,391,1246,1801,2161,589,2407,2272
53,91,1936,174,1610,1310,1797,1728,2106,460,644
53,92,2393,176,1609,1080,1791,2247,2107,418,645
53,93,2392,260,1608,1232,1775,1365,1472,577,593
54,85,1546,2261,383,1644,1818,1450,1293,1949,2643
54,86,2390,2248,382,1643,1942,876,2405,1892,2634
54,63,2205,784,387,1649,1945,880,2626,1774,1315
54,95,2389,1088,381,1642,1823,1579,796,1763,1889
54,112,1911,753,380,1641,1856,1193,1319,1713,1102
54,145,1650,60,2382,1162,1789,1568,1167,300,117
54,130,884,142,1729,1035,1287,1149,781,315,107
54,123,885,754,379,1638,1841,2727,786,1726,929
54,68,2204,2293,386,1648,1944,1254,787,2001,2661
54,69,665,2286,385,1647,1943,666,681,2003,2593
54,70,888,2285,1126,1646,1846,1251,1863,1966,2660
54,71,887,2284,1125,1645,1850,881,1865,1899,2659
54,72,2652,1629,384,1235,1806,2568,1778,1972,1820
54,115,886,1124,1246,1640,1833,1567,1303,1677,1870
54,57,891,2305,389,1653,1835,1578,1883,1968,2647
54,116,2060,1151,1124,1639,1842,1572,1312,1058,1851
54,128,2388,2247,1245,887,1232,1256,2414,783,2633
54,58,890,2303,1128,1652,1830,1577,1882,1908,2646
54,59,1831,2295,388,1651,1946,1561,789,1992,1902
54,60,889,2294,1127,1650,1827,882,1868,1967,2662
54,129,1910,2229,1418,941,1240,2726,2238,726,2617
55,61,1983,604,1123,1635,1715,1551,2562,859,2730
55,63,801,841,377,1634,1940,2422,2007,1599,2729
55,95,799,1977,374,1630,1396,793,1570,1604,1254
55,120,1576,1972,1417,1625,1382,1105,2242,1140,1042
55,97,2203,1976,1121,1629,1187,1104,2234,1182,974
55,123,2650,1480,373,1624,1594,1335,797,1603,1228
55,124,2423,1441,1118,1623,1169,1103,2241,1161,1210
55,68,1577,1523,376,1633,1939,2516,798,1635,1214
55,69,800,1494,375,1632,1938,787,1572,1648,1222
55,70,1463,787,1122,1631,1937,2621,2249,1600,1213
55,101,798,1975,1120,1628,1186,797,2654,1194,973
55,115,2651,1974,1244,1627,1403,806,2710,1582,1249
55,56,1320,1978,697,1637,1514,1331,1170,1160,2731
55,116,2424,1973,1119,1626,1496,1106,2240,1027,1260
55,131,2422,606,2044,853,882,1766,1844,728,743
55,59,802,1515,378,1636,1941,788,805,1640,1220
56,61,2649,613,1117,1621,1714,2133,2625,780,2728
56,63,1292,844,695,1620,1935,2149,2292,1165,2727
56,95,1318,1971,693,1617,1406,1912,1460,1175,1359
56,115,2303,1968,570,1614,1470,1340,1442,1173,1364
56,120,2421,1966,1416,1612,1392,2156,2409,1113,1044
56,97,1317,1970,1115,1616,1193,1899,1452,1105,1003
56,124,2302,1443,569,1611,1320,2724,2418,1097,1224
56,68,1319,1517,1116,1619,1934,2504,1360,1184,1257
56,69,2648,1465,694,1618,1933,2725,1942,1196,1334
56,101,1316,1969,1114,1615,1192,2407,1441,1122,1001
56,116,2059,1967,1113,1613,1522,2035,2417,1030,1370
56,59,1175,1498,696,1622,1936,1650,1288,1192,1317
57,85,980,2260,368,1603,1825,952,966,1948,2642
57,86,1461,2246,367,1602,1929,2344,1085,1890,2632
57,95,1647,1087,366,1601,1829,2346,2479,1759,1887
57,115,978,1123,564,1599,1832,1589,1223,1674,1865
57,112,979,741,365,1600,1855,2137,1480,1707,1100
57,68,983,2290,371,1607,1931,1246,2595,2000,2657
57,69,982,2283,370,1606,1930,944,2104,2005,2592
57,70,1462,2282,566,1605,1845,1241,1976,1964,2656
57,71,2058,2281,565,1604,1849,2657,2482,1897,2655
57,72,981,1628,369,1239,1809,1781,1787,1971,1819
57,116,2057,1150,1112,1598,1839,2032,1661,1057,1830
57,128,2300,2245,1243,895,1243,1249,2125,786,2631
57,58,1649,2302,568,1610,1840,1486,1209,1906,2645
57,59,1648,2292,372,1609,1932,953,1739,1991,1901
57,60,2301,2291,567,1608,1834,2658,2112,1965,2658
57,129,2647,2228,1415,948,1272,2352,1476,733,2616
58,85,1198,2259,559,1591,1824,950,965,1886,2641
58,86,1114,2244,558,1590,1925,2343,1084,1869,2630
58,95,1646,1086,267,1589,1828,2345,2478,1758,1886
58,115,1197,1122,557,1587,1836,1588,1222,1673,1864
58,116,2056,1149,1111,1586,1843,2031,1660,1056,1829
58,112,2719,740,266,1588,1857,2136,1479,1706,1099
58,68,2387,2299,270,1595,1927,1245,2594,1921,2653
58,69,1622,2280,269,1594,1926,943,2103,1913,2591
58,70,2243,2279,561,1593,1847,1240,1975,1904,2652
58,71,1200,2278,560,1592,1851,2655,2481,1880,2651
58,72,1199,1627,268,1238,1808,1780,1786,1887,1818
58,128,2386,2243,1242,894,1242,1248,2124,785,2629
58,59,1174,2301,563,1597,1928,951,1738,1903,1900
58,60,2646,2300,562,1596,1838,2656,2111,1905,2654
58,129,2385,2227,1414,947,1271,2351,1475,732,2615
59,85,401,2258,364,1579,1918,488,382,1975,1895
59,86,694,2242,363,1578,1917,501,996,1902,1894
59,95,400,1510,262,1577,1916,313,605,1768,1891
59,115,1172,1513,553,1572,1911,800,623,1670,1872
59,116,1085,1497,957,1571,1910,1566,2184,1078,1848
59,96,796,1478,692,1576,1915,2197,695,1327,852
59,120,2013,1512,956,1570,1909,1212,1016,1157,1026
59,112,258,1101,210,1573,1912,699,263,1714,1171
59,164,2011,14,2658,1565,1903,2634,1344,138,80
59,121,1645,616,955,1569,1908,1746,1332,1024,1120
59,122,660,1133,552,1568,1907,505,2365,1660,889
59,130,140,375,1728,807,1211,179,136,322,79
59,147,398,16,2528,1066,1904,632,561,262,68
59,97,2563,1509,960,1575,1914,1457,1000,1231,865
59,123,399,1434,209,1567,1906,693,466,1748,1158
59,124,1171,1391,551,1566,1905,1423,1723,1207,1150
59,68,171,2276,265,1584,1923,164,246,2035,1898
59,69,132,2275,264,1583,1922,114,127,2048,1904
59,100,2014,1435,959,939,1129,948,2709,1273,896
59,70,2015,2274,555,1582,1921,949,2237,1993,1897
59,71,1173,2273,554,1581,1920,1222,2474,1885,1896
59,72,797,1019,263,1580,1919,433,388,2007,1843
59,101,795,1514,958,1574,1913,792,1004,1238,867
59,128,2645,2241,1241,876,988,1749,1729,759,1893
59,131,1860,579,954,866,1233,1757,2600,751,675
59,60,2016,2277,556,1585,1924,1223,2235,1990,1899
59,163,2012,774,1727,1018,1235,2685,1583,724,1009
59,165,2470,22,2381,1050,1248,2555,2470,171,183
59,129,2644,2226,1413,888,1090,1370,1727,705,1892
60,85,1041,2257,548,1559,1822,1900,962,1947,2640
60,86,2514,2240,547,1558,1899,879,2624,1889,2628
60,63,1291,783,208,1564,1902,883,2629,1773,1314
60,95,1313,1085,204,1557,1826,1917,1178,1762,1885
60,115,2299,1121,546,1555,1831,2070,990,1672,1863
60,116,2643,1148,953,1554,1837,2027,2052,1055,1828
60,112,1909,738,203,1556,1854,1435,1610,1712,1101
60,68,1315,2272,207,1563,1901,1649,2229,1999,2672
60,69,2202,2271,206,1562,1900,1227,1239,2004,2590
60,70,1042,2270,550,1561,1844,2424,1253,1963,2671
60,71,2515,2269,549,1560,1848,884,1252,1896,2670
60,72,1314,1626,205,1236,1807,2327,1791,1970,1817
60,128,1830,2239,1240,890,1236,2232,1240,784,2627
60,129,1312,2225,1412,942,1266,1367,2230,729,2614
61,122,1828,446,542,1550,1713,1536,2041,867,1194
61,126,1644,52,1239,952,1695,1438,1495,263,126
61,85,1982,566,544,1552,1718,2643,1762,898,1255
61,86,2642,577,543,1551,1897,1372,2620,903,1289
61,63,1829,615,545,1553,1898,1541,1373,885,2726
62,94,1196,138,1605,1328,1321,2363,1656,91,83
62,68,389,368,200,1548,1896,405,394,2119,338
62,69,360,360,199,1547,1895,312,316,2134,286
62,73,388,2726,261,1546,1373,404,940,2319,2470
62,65,977,2452,202,1189,1369,2178,584,2321,2300
62,102,2510,626,2380,1116,1291,1571,2552,435,768
62,66,390,2431,201,1549,1354,407,1417,2320,2485
62,74,750,2715,260,1003,1372,1319,1328,2318,2469
62,75,2131,2714,259,1545,1432,1564,1335,2317,2108
62,87,748,269,1607,1537,1584,932,503,344,91
62,76,2513,2713,258,1544,1431,2723,934,2316,2478
62,77,2512,2712,257,1543,1430,2670,933,2315,2477
62,78,749,2709,198,1542,1429,938,1676,2310,2462
62,79,2242,2704,256,1020,1428,935,1244,2309,2461
62,80,1460,2703,255,1019,1427,683,1435,2308,2148
62,81,1459,2651,197,1541,1352,1587,2559,2314,2147
62,82,1458,2346,196,1540,1590,1586,2558,2313,2271
62,83,1457,2345,195,1539,1589,2460,720,2312,2270
62,84,1456,2344,194,1538,1553,777,703,2311,2269
62,93,2511,239,1606,1301,1359,1580,1673,566,597
63,85,794,760,362,1534,1892,1449,2307,1776,1137
63,86,793,759,361,1533,1891,877,1559,1775,1340
63,122,1826,685,541,1530,1887,1545,1972,1606,1204
63,127,1825,186,2527,1251,1885,1203,1211,356,161
63,130,790,222,1726,1045,1274,1556,875,337,121
63,126,781,146,1238,953,1273,639,1714,314,99
63,123,1310,831,190,1529,1886,717,1550,1693,1223
63,68,1311,826,193,1536,1894,1560,1353,1790,1313
63,69,664,818,192,1535,1893,1207,679,1792,1339
63,95,792,833,191,1532,1889,1229,913,1739,1355
63,96,791,797,691,1531,1888,2199,2282,1306,903
63,131,2562,478,951,1122,1884,2429,2289,719,757
63,93,1827,331,952,1300,1890,2413,1371,570,694
64,156,1641,400,2379,513,543,1604,1227,46,142
64,157,2384,584,1861,630,555,2722,1229,131,296
64,106,1289,1924,2222,658,640,1777,2472,179,1526
64,107,2200,1923,1724,907,860,2485,1513,189,1502
64,73,1908,511,1725,678,644,1776,2708,468,653
64,158,1288,1921,1108,670,693,1599,2480,218,1277
64,65,1290,463,1604,748,728,1277,1541,466,266
64,102,2201,1925,1110,549,551,1285,1533,221,703
64,148,2055,1922,1109,758,783,1264,1704,208,1270
64,66,1643,487,1603,585,643,2277,1220,470,646
64,67,1642,530,1602,925,748,1463,1213,269,677
64,111,2469,154,1723,1145,1883,1778,1682,79,1283
64,159,2677,27,2657,1144,1882,2579,2216,27,1514
64,160,2676,26,2656,1143,1881,2578,2215,26,1513
65,67,1084,663,1107,711,388,2386,1079,675,940
65,74,456,2450,253,418,380,451,2286,2585,2297
65,73,365,2451,254,393,283,640,390,2590,2298
65,156,595,319,2377,411,337,917,1135,50,34
65,157,1195,347,688,603,467,1088,1838,443,252
65,106,1286,462,2221,471,498,1162,1127,451,659
65,107,1739,442,1722,821,850,1632,1841,465,749
65,158,1284,608,1103,287,285,2473,2628,458,722
65,108,1285,466,2378,433,589,1163,1129,452,359
65,102,1740,637,1105,334,292,2186,1557,461,793
65,148,1929,441,1104,697,706,1287,1837,407,765
65,66,288,2446,189,359,279,277,295,2591,2299
65,75,1287,2449,252,660,375,1039,737,2584,2107
65,76,597,2448,251,449,374,1518,1700,2582,2296
65,77,596,2447,250,448,373,1281,1699,2581,2295
65,78,455,2430,188,656,372,522,1116,2427,2294
65,79,2241,2429,249,406,675,1827,736,2377,2293
65,80,1933,2428,248,648,386,685,968,2350,2146
65,81,1932,2427,187,709,711,838,746,2533,2145
65,82,1931,2343,186,1203,1189,837,745,2469,2283
65,83,780,2342,185,1202,1184,2613,717,2468,2282
65,84,779,2341,184,815,784,1509,591,2406,2281
65,161,2675,444,2655,548,327,2639,2613,236,655
65,104,2561,445,2043,567,612,2484,1831,237,708
65,88,2420,537,1106,832,810,1821,2288,849,1368
65,89,2419,536,690,831,809,1820,2287,848,1367
65,90,1930,725,689,687,672,1645,2298,1831,1442
65,105,1640,71,1411,817,802,2181,1467,198,260
66,67,1194,667,687,584,598,1639,1224,674,978
66,74,454,2425,246,503,385,2062,518,2551,2493
66,73,364,2426,247,397,275,406,364,2680,2494
66,156,776,326,2376,508,346,916,1418,62,51
66,157,1193,353,686,571,411,1634,1304,426,283
66,106,1858,486,1859,468,497,1371,1959,441,663
66,107,2641,465,1721,733,767,1623,1750,469,767
66,158,1854,609,1100,285,276,2057,1301,459,729
66,108,1857,488,1858,453,426,2561,1964,449,627
66,109,1856,87,1720,572,638,2276,2707,239,211
66,102,1358,662,1102,333,280,1356,1973,496,809
66,148,1855,464,1101,695,649,2052,2476,424,773
66,75,2509,2424,245,568,381,1030,741,2550,2106
66,76,778,2423,244,579,379,1138,1966,2549,2492
66,77,777,2422,243,578,378,1137,1965,2548,2491
66,78,453,2421,183,566,377,523,517,2426,2460
66,79,2240,2420,242,417,613,1355,740,2376,2459
66,80,1455,2419,241,576,433,687,969,2349,2144
66,81,1454,2418,182,580,641,836,750,2532,2143
66,82,1453,2340,181,989,1035,835,749,2467,2280
66,83,630,2339,150,988,1069,1136,1429,2466,2279
66,84,629,2338,149,731,652,2669,2356,2405,2278
66,161,2508,468,1857,324,330,2055,2612,241,664
66,104,1859,469,1860,550,602,1851,1745,242,724
67,73,1192,664,685,434,322,1045,1409,680,988
67,158,1849,1319,1098,290,572,1605,2038,244,723
67,108,1850,1709,1855,473,576,1684,1478,206,665
67,102,1575,695,1099,404,416,1691,2259,251,759
67,74,955,650,684,698,586,1197,1977,679,983
67,76,1853,660,683,651,734,1196,2610,693,992
67,77,1852,659,682,650,733,2721,2609,692,991
67,78,1191,666,681,692,596,1446,1201,678,931
67,80,1452,658,680,702,732,1688,1690,691,987
67,161,2298,1708,1854,559,840,2061,2141,29,720
67,104,1851,1710,1856,865,837,2382,1845,120,755
68,85,747,2256,143,1523,1875,402,585,1981,2639
68,86,594,2238,142,1522,1874,2500,690,1907,2626
68,84,2560,140,144,1524,1876,618,1025,899,351
68,95,386,1519,141,1520,1870,410,407,1764,1884
68,115,745,1521,539,1515,1864,1112,2593,1668,1862
68,116,2718,1516,538,1514,1863,1235,2223,1073,1827
68,96,1145,1470,678,1519,1869,743,1354,1326,864
68,87,746,283,679,1521,1873,1139,1134,380,122
68,120,1574,1520,948,1513,1862,1844,1351,1133,1031
68,112,385,919,140,1516,1865,864,262,1715,1153
68,97,1822,1518,677,1518,1868,860,2222,1216,884
68,123,384,1432,139,1512,1861,387,658,1747,1149
68,124,574,1390,537,1511,1860,610,689,1187,1143
68,94,1189,145,1601,1327,1871,1033,1136,304,105
68,144,593,68,2220,1108,1770,562,552,278,72
68,145,744,70,2219,1166,1769,2064,920,307,81
68,130,287,387,535,1041,1859,178,242,330,90
68,128,1821,2237,1237,878,1127,1234,1823,762,2625
68,163,2559,786,1719,1099,1768,1852,2003,723,1036
68,93,1823,305,950,1299,1872,2044,1352,587,662
68,129,2383,2224,536,899,1268,2069,1824,703,2613
68,69,143,2268,148,1528,1880,162,144,2068,2589
68,100,976,1433,949,943,1867,2491,1990,1271,928
68,70,1824,2267,147,1527,1879,1232,2231,1998,2669
68,71,1190,2266,146,1526,1878,1643,2250,1910,2668
68,72,387,1042,145,1525,1877,988,1114,2034,1816
68,101,2297,1522,540,1517,1866,1620,1747,1223,885
69,85,358,2255,135,1507,1764,487,381,1982,2586
69,86,452,2236,134,1506,1763,500,662,1911,2585
69,111,2468,90,1410,1500,1755,2246,2121,501,289
69,95,265,1484,133,1504,1759,304,298,1769,1890
69,115,528,1481,360,1498,1753,799,618,1666,1873
69,116,1737,1464,530,1497,1752,1562,1259,1076,1847
69,96,663,1469,533,1503,1758,673,1585,1328,861
69,87,1450,280,534,1505,1762,486,484,381,112
69,120,1283,1493,946,1496,1751,1217,1242,1153,1028
69,112,243,1097,132,1499,1754,235,225,1716,1165
69,121,1621,585,945,1495,1750,1748,1925,1010,1132
69,122,527,1132,359,1494,1749,504,539,1661,897
69,97,2199,1483,676,1502,1757,1451,1002,1224,879
69,123,357,1446,131,1493,1748,456,315,1749,1160
69,124,974,1389,358,1492,1747,1419,661,1205,1145
69,138,242,39,2218,1225,1745,261,234,265,18
69,94,1738,136,1600,1326,1760,2563,995,306,94
69,144,356,56,2217,1107,1744,319,551,284,58
69,130,130,358,528,804,1275,112,126,332,70
69,128,1282,2235,357,840,1112,1750,1238,771,2584
69,131,1735,550,944,810,1746,1764,2379,743,688
69,163,1734,767,1409,1095,1743,1582,1575,727,1015
69,165,2467,15,2375,1142,1742,2552,2666,175,174
69,93,2130,286,947,1298,1761,1570,2400,601,654
69,129,1736,2223,529,937,1125,1761,2706,710,2583
69,100,975,1447,532,778,1284,941,946,1275,923
69,70,1451,2265,138,1510,1767,942,1248,2006,2588
69,71,2717,2264,137,1509,1766,1226,1247,1901,2587
69,72,359,1018,136,1508,1765,324,387,2037,1842
69,101,789,1482,531,1501,1756,790,1010,1237,880
70,85,1040,2254,128,1490,1739,947,964,1946,2638
70,86,1448,2234,127,1489,1738,2428,1083,1888,2624
70,95,2239,1074,126,1488,1737,2630,1200,1761,1859
70,115,1820,1099,356,1486,1735,2041,1963,1676,1869
70,112,2558,739,125,1487,1736,2043,1601,1705,1103
70,128,1819,2233,355,893,1241,1233,1250,779,2623
70,129,2238,2222,527,946,1270,2056,2232,725,2612
70,71,2640,2263,130,1491,1741,2423,1614,1895,2667
70,72,1449,1625,129,1237,1740,1793,2604,1969,1845
71,85,1187,2253,123,1485,1733,1893,963,1879,2637
71,86,1620,2232,90,1484,1732,878,1082,1860,2622
71,95,2382,1073,89,1483,1731,1894,1199,1760,1858
71,115,1186,1098,87,1481,1729,1904,2149,1675,1868
71,112,2129,743,88,1482,1730,1434,1602,1704,1098
71,128,2128,2231,1236,1216,1249,2231,1249,777,2621
71,129,2127,2221,526,945,1277,1366,2066,730,2611
71,72,1188,1624,124,1240,1734,2326,2049,1883,1844
72,85,512,1620,85,1480,1488,696,583,1960,1119
72,86,788,1619,84,1479,1728,1292,686,1894,1849
72,73,383,210,86,714,729,1305,386,2114,388
72,107,2296,69,1718,1083,1165,2339,1584,397,390
72,118,1615,840,943,951,872,1304,1790,742,1124
72,112,743,880,83,1081,1105,701,1112,1228,1197
72,122,525,881,82,1478,1487,961,685,1095,1181
72,124,973,883,81,986,887,1320,684,949,1185
72,113,526,200,1853,773,570,605,871,66,33
72,98,1619,429,354,968,907,977,900,877,860
72,106,1618,343,1408,729,654,2068,1139,413,392
72,108,1617,365,1407,686,749,1307,1140,410,223
72,109,2716,380,1717,762,771,1695,2177,255,272
72,110,1616,379,1406,1220,1520,1771,2541,480,416
73,74,742,2739,60,421,313,1306,640,2547,2458
73,156,590,335,2216,420,305,915,937,64,61
73,157,1185,366,675,602,480,1895,1853,434,318
73,124,573,76,78,783,736,2292,949,448,279
73,106,2235,502,1852,431,500,1641,2622,427,670
73,107,2010,491,1716,732,719,1638,2426,467,766
73,158,2009,612,1095,289,281,1221,2011,450,731
73,102,1357,645,1097,335,286,2720,1396,504,813
73,148,1571,490,1096,684,653,1520,1850,425,774
73,118,2234,103,942,784,750,1908,2040,442,400
73,75,1573,2738,59,430,312,1022,1628,2546,2105
73,76,592,2737,58,428,311,2306,793,2545,2457
73,77,591,2730,57,427,310,2300,792,2544,2456
73,78,741,2702,56,429,309,1024,956,2425,2455
73,79,1572,2700,55,414,321,2307,1648,2375,2454
73,80,2237,2699,54,435,320,2294,782,2348,2142
73,81,2557,2650,53,439,324,834,1383,2521,2141
73,82,2556,2337,52,1015,1099,833,1382,2465,2268
73,83,2236,2336,80,1014,927,2060,2630,2464,2267
73,84,1981,2335,79,445,655,1526,1624,2404,2266
74,148,1568,320,1094,693,702,2188,1643,420,706
74,75,1570,2742,51,626,585,1811,1343,2462,2104
74,76,1848,2741,50,144,142,924,650,2461,2453
74,77,1847,2736,49,143,141,923,649,2463,2452
74,78,451,2698,48,86,106,479,475,2424,2451
74,79,1569,2697,47,198,237,1809,1245,2374,2450
74,80,1846,2696,46,139,150,1315,985,2347,2140
74,81,1845,2649,45,205,145,2291,1147,2460,2139
74,82,1844,2334,44,997,921,2290,1146,2459,2265
74,83,1843,2333,122,996,918,908,1341,2458,2264
74,84,1842,2332,121,690,746,770,1038,2403,2263
74,90,1841,730,674,683,678,2283,1734,1824,791
74,125,2639,193,1405,837,822,2289,1731,253,738
75,149,2638,7,2526,944,950,2641,2661,41,718
75,76,1281,2740,43,641,617,2033,1873,2457,2103
75,77,1280,2735,42,640,616,1818,1872,2456,2102
75,78,2715,2695,41,161,157,1046,732,2423,2101
75,79,1567,2694,40,591,592,2464,723,2373,2100
75,80,870,2693,39,653,445,2128,2579,2346,2099
75,81,869,2648,38,700,618,1584,727,2455,2098
75,82,868,2331,37,1477,899,1583,726,2454,2097
75,83,867,2330,120,956,930,2053,2317,2453,2096
75,84,866,2329,119,739,743,2642,1342,2402,2095
76,158,1278,599,1093,200,196,2244,2015,483,741
76,108,1279,513,1403,477,581,1700,2459,454,652
76,77,865,2734,36,618,634,586,931,2452,2449
76,78,2054,2692,35,180,171,1468,943,2422,2448
76,79,864,2691,34,593,628,2483,1258,2372,2447
76,80,863,2690,33,637,625,1510,784,2345,2138
76,81,862,2647,32,646,701,2490,2027,2451,2137
76,82,861,2328,31,1013,1098,2489,2026,2450,2262
76,83,860,2327,30,1012,926,927,1686,2449,2261
76,84,859,2326,29,824,718,1508,1339,2401,2260
76,161,2053,497,1851,373,531,2288,2214,249,698
76,104,2637,498,1404,613,605,1846,2319,247,753
77,158,1276,598,1092,199,195,1994,2014,482,740
77,108,1277,512,1401,476,580,1705,2458,453,651
77,78,2052,2689,28,179,170,1280,942,2400,2446
77,79,858,2688,27,592,627,1288,1257,2371,2445
77,80,857,2687,26,636,624,2719,783,2344,2136
77,81,856,2646,25,645,660,1284,2025,2448,2135
77,82,855,2325,24,1011,1097,1283,2024,2447,2259
77,83,854,2324,23,1010,925,926,1685,2446,2258
77,84,853,2323,22,780,745,2177,1338,2399,2257
77,161,2051,495,1850,372,530,2286,2213,248,697
77,104,2636,496,1402,612,604,1854,2318,246,752
78,158,2596,607,1090,156,153,1883,1216,478,714
78,102,1356,661,1091,353,395,2718,1817,492,787
78,79,2050,2725,21,588,173,954,731,2339,2444
78,80,1447,2724,20,649,560,2609,2102,2338,2134
78,81,1446,2660,19,170,566,1876,734,2398,2133
78,82,1445,2322,18,957,898,1875,733,2397,2256
78,83,1444,2321,17,955,924,1880,2705,2396,2255
78,84,1443,2320,16,676,700,1759,1814,2367,2254
78,88,2295,535,673,718,723,2169,2114,843,1366
78,89,2294,534,672,717,722,2168,2113,842,1365
78,90,1442,726,671,668,668,2299,2126,1828,1434
79,148,1566,341,1089,696,698,2465,1241,423,775
79,80,659,2729,15,582,606,2115,2477,2337,2132
79,81,658,2659,14,595,630,1369,725,2370,2131
79,82,657,2319,13,1009,1096,1368,724,2369,2253
79,83,852,2318,12,1008,923,2271,1197,2368,2252
79,84,851,2317,11,736,717,757,1644,2366,2251
79,90,2049,729,670,774,755,1380,2065,1823,1441
79,125,2233,214,1400,861,828,2629,2461,274,782
80,158,2595,597,1088,292,400,1701,2704,481,736
80,81,656,2658,10,701,629,1690,2130,2343,2130
80,82,655,2316,9,1007,1095,1689,2129,2342,2129
80,83,850,2315,8,1006,922,2305,1681,2341,2128
80,84,849,2314,7,779,744,1506,2355,2340,2127
81,102,1733,641,1087,409,409,1375,1404,512,815
81,82,654,2313,6,1476,1110,823,728,2445,2126
81,83,848,2312,5,1475,1185,1200,2363,2444,2125
81,84,847,2311,4,919,796,2358,2350,2395,2124
82,102,1732,640,1086,917,764,1374,1403,511,814
82,83,846,2310,3,1474,1466,1199,2362,2443,2123
82,84,845,2309,2,1473,1297,2357,2349,2394,2122
83,102,2635,638,1085,750,760,2050,1694,507,794
83,84,844,2308,1,1472,1296,775,1340,2393,2121
84,128,2008,9,353,798,765,1745,1809,235,496
85,113,524,199,1849,879,961,603,458,82,36
85,127,1544,137,2215,983,1222,1470,1317,226,152
85,123,523,732,76,1469,1620,692,462,1732,905
85,98,1355,370,352,1337,1516,1089,1306,902,805
85,114,1354,276,180,1470,1602,1095,2120,911,1085
85,128,1543,2251,351,877,964,1255,2703,716,2619
85,86,787,2252,77,1471,1727,485,480,1891,2620
85,106,2005,346,1397,881,963,2348,1310,400,376
85,108,2004,367,1396,880,962,1452,1544,403,230
85,109,2003,384,1715,911,966,1914,2529,268,313
85,110,2002,383,1395,1383,1636,2560,2305,498,415
85,91,2007,217,1399,1309,1455,1919,1751,444,638
85,92,2714,189,1599,971,1252,2649,2123,401,667
85,93,1545,329,941,1297,1383,1445,1757,579,693
85,105,2006,249,1398,1132,1247,2356,1545,398,1506
85,129,1542,2220,525,892,965,1359,2521,672,2610
86,113,954,204,1848,883,1675,871,460,83,43
86,122,1112,595,75,1468,1674,499,667,1609,890
86,123,1111,731,74,1467,1673,709,463,1729,909
86,98,1113,401,350,1336,1680,1952,1081,896,824
86,128,1610,2219,349,882,1131,2499,1802,718,2609
86,106,1613,342,1393,885,1679,1160,1807,409,391
86,108,1612,364,1392,884,1678,1161,1390,416,241
86,109,2381,378,1714,912,1677,2519,2187,271,331
86,110,1611,377,1391,1382,1676,1360,2306,500,421
86,91,2126,218,1394,1308,1726,1733,1826,432,639
86,92,2125,192,1598,1071,1725,1953,2496,396,674
86,93,1614,325,940,1296,1724,1364,1543,578,700
86,129,1609,2218,524,940,1220,1352,1477,671,2608
87,95,1144,345,523,1466,1362,1225,908,343,129
87,103,1143,1747,522,1465,1007,1718,1366,374,1999
87,138,556,1706,2214,1224,1014,483,500,346,1057
87,139,1441,1727,2213,1288,1208,936,1210,350,1048
87,141,1565,1744,2212,1287,1207,1576,1629,308,1112
